title,provider,provider_type,curriculum,country,province,grade,phase,subject,topic,language,resource_type,year,term,examination_type,url,memo_url,licence,trust_level,quality_score,source_url,discovered_from,discovered_at,last_verified,status
2022 SA English Home Language Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-OLYMPIAD-2022-GRADE-5-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-HL-OLYMPIAD-EXAM-Grade-5-Answer-sheet-v1.0.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-5-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-5-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English Home Language Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-5-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-5-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English Home Language Olympiad Grade 5 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,5,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-5-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-5-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English Home Language Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-OLYMPIAD-2022-GRADE-6-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-HL-OLYMPIAD-EXAM-Grade-6-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-6-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-6-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English Home Language Olympiad Grade 6 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,6,Intermediate Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-6-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-6-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English Home Language Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-OLYMPIAD-2022-GRADE-7-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-HL-OLYMPIAD-EXAM-Grade-7-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-7-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-7-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English Home Language Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-7-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-7-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English Home Language Olympiad Grade 7 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,7,Senior Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-7-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-7-MEMO-Updated.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English Home Language Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-OLYMPIAD-2022-GRADE-8-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-HL-OLYMPIAD-EXAM-Grade-8-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-8-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-8-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English Home Language Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-8-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-8-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 SA English Home Language Olympiad Grade 8 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,8,Senior Phase,Languages,Olympiad,English,Olympiad problem,2025,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-8-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/11/ENGLISH-HL-GRADE-8-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2022 SA English Home Language Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Languages,Olympiad,English,Olympiad problem,2022,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-OLYMPIAD-2022-GRADE-9-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2022/12/ENGLISH-HL-OLYMPIAD-EXAM-Grade-9-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2023 SA English Home Language Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Languages,Olympiad,English,Olympiad problem,2023,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-GRADE-9-Question-Paper.pdf,https://saolympiads.co.za/wp-content/uploads/2023/12/ENGLISH-OLYMPIAD-2023-Grade-9-Answer-sheet.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2024 SA English Home Language Olympiad Grade 9 + memo,SA Olympiads,competition organisation,CAPS/NCS,South Africa,National,9,Senior Phase,Languages,Olympiad,English,Olympiad problem,2024,N/A,SA Olympiads annual competition,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-9-OLYMPIAD-QUESTION-PAPER.pdf,https://saolympiads.co.za/wp-content/uploads/2025/01/ENGLISH-HL-GRADE-9-OLYMPIAD-MEMO.pdf,unknown,B,75,https://saolympiads.co.za/past-papers/,SA Olympiads past papers page (bulk expansion),2026-09-05,2026-09-05,verified
2025 NSC Mathematics Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Mathematics,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/math-p1-nov-2025-qp/,https://www.sacai.org.za/math-p1-nov-2025-mg/,unknown,A,88,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Mathematics Paper 2 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Mathematics,Paper 2,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/math-p2-nov-2025-qp/,https://www.sacai.org.za/math-p2-nov-2025-mg/,unknown,A,88,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Mathematical Literacy Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Mathematical Literacy,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/mlit-p1-nov-2025-qp/,https://www.sacai.org.za/mlit-p1_v1_-nov-2025-mg_nr/,unknown,A,86,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Mathematical Literacy Paper 2 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Mathematical Literacy,Paper 2,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/mlit-p2-nov-2025-qp/,https://www.sacai.org.za/mlit-p2-nov-2025-mg_nr/,unknown,A,86,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Physical Sciences Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Physical Sciences,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/phsc-p1-nov-2025-qp/,https://www.sacai.org.za/phsc-p1_v2-nov-2025-mg_nr/,unknown,A,89,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Physical Sciences Paper 2 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Physical Sciences,Paper 2,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/phsc-p2-nov-2025-qp/,https://www.sacai.org.za/phsc-p2_v2-nov-2025-mg_nr/,unknown,A,89,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Life Sciences Paper 2 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Life Sciences,Paper 2,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/lfsc-p2-nov-2025-qp/,https://www.sacai.org.za/lfsc-p2-nov-2025-mg/,unknown,A,87,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Accounting Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Accounting,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/accn-p1-nov-2025-qp/,https://www.sacai.org.za/accn-p1-nov-2025-mg/,unknown,A,87,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Business Studies Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Business Studies,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/bstd-p1-nov-2025-qp/,https://www.sacai.org.za/bstd-p1-nov-2025-mg/,unknown,A,86,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Economics Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Economics,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/econ-p1-nov-2025-qp/,https://www.sacai.org.za/econ-p1-nov-2025-mg/,unknown,A,86,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Geography Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Geography,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/geog-p1-nov-2025-qp/,https://www.sacai.org.za/geog-p1-nov-2025-mg/,unknown,A,86,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC History Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,History,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/hist-p1-nov-2025-qp/,https://www.sacai.org.za/hist-p1-nov-2025-mg/,unknown,A,86,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC English Home Language Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Languages,English Home Language — Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/enghl-p1-nov-2025-qp/,https://www.sacai.org.za/enghl-p1-nov-2025-mg/,unknown,A,86,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC English First Additional Language Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Languages,English First Additional Language — Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/engfal-p1-nov-2025-qp/,https://www.sacai.org.za/engfal-p1-nov-2025-mg/,unknown,A,85,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSS Afrikaans Huistaal Vraestel 1 (SACAI) + nasienriglyne,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Languages,Afrikaans Home Language — Paper 1,Afrikaans,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/afr-ht-v1-nov-2025-vr/,https://www.sacai.org.za/afrht-v1-nov-2025-nr/,unknown,A,85,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Information Technology Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Information Technology,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/inft-p1-nov-2025-qp/,https://www.sacai.org.za/inft-p1-nov-2025-mg/,unknown,A,85,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 NSC Computer Applications Technology Paper 1 (SACAI) + marking guideline,SACAI,assessment body,CAPS/NCS,South Africa,National,12,FET,Computer Applications Technology,Paper 1,English,past paper,2025,November,NSC November final exam,https://www.sacai.org.za/cat-p1-nov-2025-qp/,https://www.sacai.org.za/cat-p1-nov-2025-mg/,unknown,A,85,https://www.sacai.org.za/examinations/,SACAI examinations index,2026-09-05,2026-09-05,verified
2025 IEB Mathematics Final Exam (Grade 12),"SA Papers (unofficial rehost, not IEB)",commercial aggregator,IEB,South Africa,National,12,FET,Mathematics,,English,past paper,2025,Final exam,IEB NSC final exam (rehosted folder),https://drive.google.com/embeddedfolderview?id=15KJy4O4J_2CBwuzKhHEVXy-eO6Lz1Uyx#list,not_found,unknown,C,55,https://www.sapapers.co.za/ieb,SA Papers IEB subject index,2026-09-05,2026-09-05,verified
2024 IEB English Home Language Final Exam (Grade 12),"SA Papers (unofficial rehost, not IEB)",commercial aggregator,IEB,South Africa,National,12,FET,Languages,English Home Language,English,past paper,2024,Final exam,IEB NSC final exam (rehosted folder),https://drive.google.com/embeddedfolderview?id=1SRQVkdrCIPIEty4TSSpqhrpkfIdWhEzl#list,not_found,unknown,C,55,https://www.sapapers.co.za/ieb,SA Papers IEB subject index,2026-09-05,2026-09-05,verified
2024 IEB Physical Sciences Final Exam (Grade 12),"SA Papers (unofficial rehost, not IEB)",commercial aggregator,IEB,South Africa,National,12,FET,Physical Sciences,,English,past paper,2024,Final exam,IEB NSC final exam (rehosted folder),https://drive.google.com/embeddedfolderview?id=1DvJWc_FRgTJMb4yccC-deJFtwpV0TiuN#list,not_found,unknown,C,55,https://www.sapapers.co.za/ieb,SA Papers IEB subject index,2026-09-05,2026-09-05,verified
2025 IEB Life Sciences Final Exam (Grade 12),"SA Papers (unofficial rehost, not IEB)",commercial aggregator,IEB,South Africa,National,12,FET,Life Sciences,,English,past paper,2025,Final exam,IEB NSC final exam (rehosted folder),https://drive.google.com/embeddedfolderview?id=1V3mnaYHF3Mi2h6U6X2s6v2OyubLjMnm0#list,not_found,unknown,C,55,https://www.sapapers.co.za/ieb,SA Papers IEB subject index,2026-09-05,2026-09-05,verified
2025 IEB Accounting Final Exam (Grade 12),"SA Papers (unofficial rehost, not IEB)",commercial aggregator,IEB,South Africa,National,12,FET,Accounting,,English,past paper,2025,Final exam,IEB NSC final exam (rehosted folder),https://drive.google.com/embeddedfolderview?id=1oy6fNDlGPI3PGBhsMtt7ZGh8wdsMKiuO#list,not_found,unknown,C,55,https://www.sapapers.co.za/ieb,SA Papers IEB subject index,2026-09-05,2026-09-05,verified
"DBE Big Book -- English, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,English,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=M3cuHR1-NUc%3d&tabid=1960&portalid=0&mid=7678,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-12,verified
"DBE Big Book -- Afrikaans, Book 1",Department of Basic Education,government,CAPS/NCS,South Africa,National,R,Grade R,Literacy,,Afrikaans,big book,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=zELQptaJ3gk%3d&tabid=1960&portalid=0&mid=7770,not_found,unknown,A,79,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-12,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, English)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,English,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=kTfpyLI68Pc%3d&tabid=1960&portalid=0&mid=7919,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-05,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, Afrikaans)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,Afrikaans,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=VTdTtuwiNbY%3d&tabid=1960&portalid=0&mid=7918,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-05,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, isiZulu)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,isiZulu,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=cqHQIVZ1_jA%3d&tabid=1960&portalid=0&mid=7922,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-05,verified
"DBE Graded Reader -- Grade 1, Animal Sports Day (Level 1, isiXhosa)",Department of Basic Education,government,CAPS/NCS,South Africa,National,1,Foundation Phase,Literacy,,isiXhosa,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=aPxAuBrpCnk%3d&tabid=1960&portalid=0&mid=7921,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-05,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, English)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,English,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=VAz3EKq6RgE%3d&tabid=1960&portalid=0&mid=7929,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-05,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, Afrikaans)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,Afrikaans,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=f3S9HtcpJxQ%3d&tabid=1960&portalid=0&mid=7928,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-05,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, isiZulu)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,isiZulu,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=1EpC2LKYJQ8%3d&tabid=1960&portalid=0&mid=7932,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-05,verified
"DBE Graded Reader -- Grade 2, A Dog's Life (Level 1, isiXhosa)",Department of Basic Education,government,CAPS/NCS,South Africa,National,2,Foundation Phase,Literacy,,isiXhosa,graded reader,2026,N/A,N/A,https://www.education.gov.za/LinkClick.aspx?fileticket=aA9S_N7fy4I%3d&tabid=1960&portalid=0&mid=7931,not_found,unknown,A,80,https://www.education.gov.za/Curriculum/LearningandTeachingSupportMaterials(LTSM)/GradedReadersandBigBookHL.aspx,DBE Graded Readers and Big Book HL index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Mathematics (0580) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Mathematics,0580,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-mathematics-0580,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE English First Language (0500) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Languages,0500,English,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-english-0500,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Afrikaans First Language (0512) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Languages,0512,Afrikaans,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-afrikaans0512,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE isiZulu First Language (0531) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Languages,0531,isiZulu,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-isizulu-0531,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
Cambridge IGCSE Setswana First Language (0698) — past papers archive,"PapaCambridge (unofficial rehost, not Cambridge Assessment International Education)",commercial aggregator,Cambridge IGCSE,International,National,10,FET,Languages,0698,Setswana,past paper,2026,Multiple sessions (2002-2026 archive),IGCSE past paper archive (all sessions),https://pastpapers.papacambridge.com/papers/caie/igcse-setswana-first-language-0698,not_found,unknown,C,45,https://pastpapers.papacambridge.com/papers/caie/igcse,PapaCambridge IGCSE subject index,2026-09-05,2026-09-05,verified
